,franchise_href,franchise_name,description,franchise_category,franchise_type,costs,phone_number,email_address,year_established,company_name,company_address,country,currency,license_duration_in_years,net_profits_per_month,return_of_investments,royalty_fees_per_month,labels,,19,Education,Transportation,Automotive,Cleaning Services,Tour & Travel,Food & Beverage,Jasa Logistics,Hobby & Entertainment,Logistics,Beauty & Healthy,Teknologi,Cleaninf Servces,Retail & Minimarket,Advertising,Fashion,Finance,Food & Beverage Shop,Health & Beauty,Technology
158,https://franchisepedia.id/listing/miyouriceyogurt/,Miyou Rice Yogurt,"Miyou merupakan sebuah brand yang menjual yogurt drink dengan berbagai varian dan topping asal Indonesia. Miyou bertujuan memberi pengalaman terbaik kepada konsumen ketika menikmati yogurt drink yang sehat dengan berbagai manfaat bagi tubuh seperti untuk meningkatkan sistem imas tubuh dan mengoptimalkan sistem pencernaan. Produk Miyou dikombinasikan hanya dengan buahbuah premium dan topping spesial yaitu chewy purple rice, crystal boba dan aloe vera.",Food & Beverage,Waralaba,95000000.0,,,,,,Indonesia,,,,12 bulan,5%,534,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
159,https://franchisepedia.id/listing/montato/,Montato,"Montato dimulai pada tahun 2019 dengan memiliki konsep ""Cemilan Kentang Jepang"". Montato merupakan bagian dari Dum Dum Group dengan lebih dari 70 outlet di seluruh Indonesia. Montato menggunakan bahanbahan terbaik dan berkualitas dan memiliki banyak menu varian (Original, Iri Goma, Cheese, Spicy BBQ, Korean Tteokbokki, Seaweed o, Dark Chocolate, Jagung Bakar, Jagung Bakar o, Jagung Bakar Keju dan Sambal Matah). Misi Montato adalah mengedepankan inovasi dengan menghadirkan snack kentang berkualitas dan menjadi bagian dari kebiasaan cemilan pelanggan seharihari. Saat ini Montato tersebar di Jakarta, Tangerang, Karawang, Bekasi, Depok, Bogor, Cirebon, Bandung, Semarang, Klaten, Yogyakarta, Purwokerto, Solo, Boyolali, Sidoarjo, Surabaya, Sumatera, Medan, Jambi, Riau, Batam, Palembang, Makassar, Samarinda, Balikpapan, Banjarmasin, Pontianak, dan Timika. Montato juga menawarkan berbagai rasa dan ukuran yang bisa dinikmati dimana saja dan kapan saja #TemanNgemilmu",Food & Beverage,Waralaba,120000000.0,,,,,,Indonesia,,,,312 bulan,Tidak ada,535,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
160,https://franchisepedia.id/listing/mynum/,Mynum,"Bagus Abdi Sukma memulai usaha Booth Minuman Cappucinno Cincau dan Thai Tea di Kota Tangerang. Dari kecintaannya membuat dan meracik minumannya sendiri kemudian timbul sebuah ide untuk membuat Store minuman kekinian dengan Konsep Buble Tea on the Street dengan merk dan haki ""MYNUM"". Memulai dengan Outlet pertamanya pada awal tahun 2019 di sekitar ciledug dan kini sudah memiliki 38 Outlet di Jabodetabek dan Sumatera. Pertumbuhan Outlet diiringi dengan penambahan team team profesional yang berpengelaman membuat MYNUM bersiap untuk menjadi Brand Terbaik di kelasnya. Pada penghujung tahun 2021 Mynum mendapatkan prestasi dari Shopee Awards sebagai salah satu nominasi Super Growth UMKM. Memiliki tujuh kategori minuman yang dapat dinikmati oleh berbagai kalangan usia. Terdiri dari Special Tea Series, Fruit Series, Mix Series, Yogurt Series, Choco Series, Coffee Series dan Cheese Series MYNUM hadir sebagai solusi untuk Menghilangkan Haus. Minuman Enak, Porsi Besar dan banyak pilihan toppingnya seperti Cream Cheese, Egg Pudding dan Jelly lainnya.",Food & Beverage,Waralaba,100000000.0,,,,,,Indonesia,,,,912 bulan,5%,76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
161,https://franchisepedia.id/listing/nasiayamtampol/,Nasi Ayam Tampol,"Nasi Ayam Tampol menghadirkan menu unggulan yaitu makanan olahan daging ayam dengan bumbu khas local Indonesia tetapi juga menggabungkan bumbubumbu kekinian sehingga mengikuti tren masa kini, Unik nya Nasi Ayam Tampol bukan hanya menghadirkan olahan ayam saja tetapi kami juga memberikan menu Ikan & Bebek dengan mengutamakan bumbu khaslokal Indonesia. Pada Tahun 2015 Penamaan Nasi Ayam Tampol sendiri di ambil dari makanan kegemaran oritas orang Indonesia yaitu Nasi, Ayam, dan Sambal yang pedas, oleh sebab itu kita namakan sambal Tampol yang berarti sambal nya pedas dan membuat ketagihan.",Food & Beverage,Kemitraan,45000000.0,,,,,,Indonesia,,,,18 bulan,3%,551,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
162,https://franchisepedia.id/listing/noonteabar/,Noon Tea Bar,"Noon Tea Bar merupakan bisnis waralaba minuman teh dan sejenisnya yang berdiri sejak tahun 2021. Hingga saat ini, kami sudah memiliki 50+ cabang di seluruh Indonesia, dan masih akan terus berkembang. Noon Tea Bar menyediakan produk yang berkualitas dengan harga yang terjangkau yaitu mulai dari 17k hingga 25k, serta memiliki berbagai macam varian minuman seperti Refreshing Tea, Milk Tea, Boba Drink, Kopi, dan masih banyak lagi. Noon Tea Bar juga selalu berinovasi untuk menyajikan berbagai minuman unik yang hanya bisa didapatkan di Noon Tea Bar, seperti Nastar Fresh Milk, BesTea, Rose Milk Tea, Strawberry Black Tea dan Coconoon Series yang selalu menjadi menu favorit dan andalan. Noon Tea Bar memiliki nilai jual yang tinggi karena kami memiliki konsep yang kuat dan strategi pemasaran yang kreatif, unik dan menarik, seperti sering melakukan kolaborasi dengan individu yang memiliki pengaruh di media sosial maupun dengan merk tertentu. Selain itu, Noon Tea Bar juga mengutamakan kepuasan serta kenyamanan konsumen.",Food & Beverage,Waralaba,50000000.0,,,,,,Indonesia,,,,46 bulan,Tidak ada,559,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
163,https://franchisepedia.id/listing/pisanggorenglegend/,Pisang Goreng Legend,"Pisang Goreng “Legend” adalah brand yang menjual Pisang Goreng Wijen Khas Pontianak yang resepnya didapat dari turun temurun warisan keluarga sejak tahun 1975. Resep Pisang Goreng “Legend” ini sudah teruji dan menjadi favorit selama lebih dari 45 tahun Pada tahun 2021, generasi ke3 dari penerima resep “Legend” ini mengembangkan lebih lanjut dan mendirikan brand Pisang Goreng Legend. Visi kami menjadi brand pisang goreng khas Kalimantan yang terbesar di Indonesia, melalui program kemitraan, teknologi, pelayanan dan inovasi produk. Misi kami yaitu membuka program kemitraan yang menguntungkan , mudah, dan terstandar, memiliki SOP / system yang terstandar, melakukan inovasi dalam produk dan pelayanan, berpartisipasi pada inovasiinovasi teknologi yang berfokus kepada pelayanan customer dan melakukan marketing berkala untuk selalu meningkatkan Brand Awareness.",Food & Beverage,Waralaba,19500000.0,,,,,,Indonesia,,,,3 bulan,Tidak ada,584,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
164,https://franchisepedia.id/listing/sreng/,Sreng!,Sreng itu apa sih? Kami itu nasi goreng kekinian yang mau makanan Indonesia bisa naik level,Food & Beverage,Waralaba,100000000.0,,,,,,Indonesia,,,,14 bulan,5%,672,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
165,https://franchisepedia.id/listing/ssfriedchicken/,SS Fried Chicken,"SS Fried Chicken (SSFC) merupakan kemitraan outlet Fried Chicken pertama di Kota Medan yang beroperasi sejak tahun 2015. SS Fried Chicken mengajak masyarakat yang ingin menjadi mitra dan menjalankan usaha dengan modal terjangkau juga sistem kerjasama yang sederhana. karena tingginya minat konsumen, saat ini SS Fried Chicken sudah memiliki 125 outlet di berbagai kota mulai Sumatera Utara, Kalimantan Barat, Pekanbaru, Aceh dan Jakarta serta akan terus bertambah ke kotakota lainnya. SS Fried Chicken menerapkan standar mutu dan kualitas yang tinggi dalam produk dan pelayanan, sehingga menjadi pilihan masyarakat untuk kemitraan.",Food & Beverage,Waralaba,275000000.0,,,,,,Indonesia,,,,15 bulan,Tidak ada,629,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
166,https://franchisepedia.id/listing/tagar/,Tagar,"Tahu Garing TAGAR lahir pada tahun 2019, memiliki visi menjadi brand tahu goreng terbesar di Indonesia melalui produk yang berkualitas, harga terjangkau, pengembangan produk yang kreatif dan memberi pelayanan yang optimal. Kurang dari 5 bulan sejak pertama kali didirikan, TAGAR berhasil menyebar di JaBoDeTaBek dengan jumlah 40 gerai. Produk unggulan dari TAGAR antara lain : Tahu Garing TAGAR Original dengan kulit yang krispi serta isi yang lembut, TAGAR isi sambal cabe ijo, TAGAR isi sambal rica terasi, TAGAR gejrot dan TAGAR shake dengan berbagai rasa bumbu tabur. Misi kami adalah mengembangkan inovasi dalam produk, mengutamakan kualitas produk dan mengembangkan usaha kami ke seluruh wilayah Indonesia. Hingga 2021, TAGAR sudah tersebar di lebih dari 20 kota besar di Indonesia dengan lebih dari 300 gerai yang aktif beroperasi. TAGAR akan terus berusaha untuk memperluas cakupan wilayah usaha dan terus membantu para pejuang UMKM di Indonesia.",Food & Beverage,Waralaba,15000000.0,,,,,,Indonesia,,,,5 bulan,Sebesar 50% dari License Fee awal untuk 2 tahun berikutnya,694,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
167,https://franchisepedia.id/listing/topoci/,Topoci,"Topoci memakai konsep pojangmacha / angkringan asli korea yang kala itu belum ada di indonesia. Karena keunikan konsep bisnis ini, outlet pertama topoci berhasil menarik perhatian market dan viral dengan jutaan views hingga diliput oleh media nasional. melihat antusias market yang luar biasa, dan banyak sekali masyarakat yang menghubungi untuk menjadi mitra, akhirnya pada oktober 2021, kami memutuskan untuk membuka kemitraan pertama untuk topoci indonesia, diluar dugaan, hanya dalam kurun waktu 2 bulan saja, Topoci Indonesia memiliki lebih dari 30 mitra yang bergabung di seluruh Indonesia. Dengan pendapatan mitra yang beragam, mulai dari Rp 700,000 Rp 6.500.000 dalam 1 hari atau Rp 20.000.000 Rp 110.000.000 dalam 1 bulan.",Food & Beverage,Waralaba,17500000.0,,,,,,Indonesia,,,,39 bulan,Tidak ada,814,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
168,https://franchisepedia.id/listing/vossairminum/,Voss Air Minum,"PT Waralaba VOSS Indonesia atau VOSS Indonesia adalah perusahaan bisnis Franchise Depot Air Minum Isi Ulang yang berdiri sejak tahun 2018 dibawah bendera PT. Mandiri Sejahtera Alami (MSA) Group. VOSS hadir dengan konsep bisnis AUTOPILOT dengan tujuan untuk memudahkan para investor dalam memulai bisnisnya bersama VOSS. Sistem AUTOPILOT itu sendiri meliputi kemudahan yang diberikan VOSS kepada investor dalam merekrut karyawan (SDM), pengadaan material produk (mata air, tissue dan tutup galon), promosi atau marketing, perawatan mesin serta rakapitulasi penjualan. Dengan adanya kemudahan ini, VOSS berharap akan banyak investor yang menjadi bagian dari pertumbuhan bisnis air minum isi ulang ini.",Food & Beverage,Kemitraan,310000000.0,,,,,,Indonesia,,,,30 Bulan,310%,568,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
169,https://franchisepedia.id/listing/waroengsambalbakar/,Waroeng Sambal Bakar,"PT. Davin Galuh Partner adalah perusahaan yang bergerak di bisnis F&B yang berdiri pada tahun 2021. PT. DGP memiliki beberapa brand antara lain Waroeng Sambal Bakar, BRO KITCHEN, Ketoprak WOW, Ayam Bebek Padeh, Nasi Kulit Padeh, Ayam Bakar Mr.Bro, dan Kopi en Tea yang sudah tersebar 70 outlet di seluruh wilayah Indonesia.",Food & Beverage,Waralaba,120000000.0,,,,,,Indonesia,,,,7 bulan,"1,5 juta/bulan",569,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
170,https://franchisepedia.id/listing/wongpotato/,Wong Potato,"Wong aPotato adalah brand ke3 dari JP Group yang menggandeng salah satu influencer ternama Indonesia yaitu Baim Wong. Bermulla di awal September 2021 hingga September 2022. Wong Potato telah mencapai hampir 350 outlet, baik di Pulau Jawa maupun di luar Pulai Jawa. Hanya dengan Rp 12.000 sudah dapat menikmati crunchy dan gurihnya Wong Potato. Serta banyak varian rasa, membuat Wong Potato menjadi cemilan favorit di semua kalangan.",Food & Beverage,Waralaba,13900000.0,,,,,,Indonesia,,,,23 Bulan,Tidak ada,977,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
171,https://klikfranchise.com/services/franchisedankemitraan/detail/03v54l1rkx0qpnvd2moxejdwzx9pbanqglmey7arzkogwy6jzz,Ziebart,"Mungkin merupakan usaha yang fokus pada layanan perawatan dan pelindungan kendaraan, seperti detailing dan pengecatan.",Automotive,Kemitraan,34233000.0,021 4203 000,,,Zindo Utama.,,,,,,,,545,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,https://klikfranchise.com/services/franchisedankemitraan/detail/0d0nx189obryva23ekabjlz654dlzjmwgwxqr5yknmvp4pgeoq,TIKI,Mungkin merupakan perusahaan kurir atau layanan pengiriman barang.,Logistics,Kemitraan,10000000.0,1500125,tiki@tiki.id,1970.0,PT CITRA VAN TITIPAN KILAT.,,,,,,,,544,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
173,https://klikfranchise.com/services/franchisedankemitraan/detail/0eayl1a7bk48zdyrmexn3vx5a0rw902bqjpo6nqjpomdglzgko,Tian Tang,Nama yang mungkin terkait dengan restoran atau gerai makanan.,Food & Beverage,Waralaba,85000000.0,0812 1340 3023,hongtang.franchise@gmail.com,2012.0,,,,,,,,,549,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
174,https://klikfranchise.com/services/franchisedankemitraan/detail/0m7lym0qlvwgkyqjeaowr4rvendngzbbz19oxk6x2j3anp85dw,Yoshiku Bento,"Franchise bento dengan variasi menu yang beragam, mungkin dengan sentuhan kreatif dan cita rasa yang autentik.",Food & Beverage,Waralaba,15000000.0,021 7871 079,,,,,,,,,,,228,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
175,https://klikfranchise.com/services/franchisedankemitraan/detail/0x6dpp0l54rawz1z27okmdwyxwjyeokb93nng8avjxbqeqglvz,Sop Ikan Batam,Warung makan yang menawarkan hidangan sop ikan khas Batam.,Food & Beverage,Waralaba,100000000.0,021 4585 1072,,,PT Sop Ikan Batam.,,,,,,,,932,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
176,https://klikfranchise.com/services/franchisedankemitraan/detail/0z79bbrjwpo6kgyqo1q0zm8vz9ajednalxwrnedkl52ym3p4xb,YIPPIE DRINK,Franchise minuman yang menawarkan berbagai minuman segar dengan sentuhan kreatif dan keceriaan.,Food & Beverage,Waralaba,2500000.0,0838 6540 5282,husin_fahmi22@yahoo.com,2018.0,YIPPIE DRINK.,,,,,,,,251,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
177,https://klikfranchise.com/services/franchisedankemitraan/detail/115xk3bgnjepwwvmpr074norawq6mya2glxdv89akbyejqdloa,Sger Drinks,Warung minuman dengan berbagai pilihan minuman segar dan kreatif.,Food & Beverage,Waralaba,,0812 9292 8010,sgerdrink@gmail.com,2019.0,,,,,,,,,960,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
178,https://klikfranchise.com/services/franchisedankemitraan/detail/19zyqk3vxl4wq8wabknor56gqpg0lpedpzjde17nmyamxbojvz,Toper Buble Drink,Gerai minuman spesialis dalam minuman bergelembung (bubble drink).,Food & Beverage,Waralaba,3900000.0,026 4315 521,,,Mathena Group.,,,,,,,,301,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
179,https://klikfranchise.com/services/franchisedankemitraan/detail/1l6egm9gyeyaqo0m4zklp7jbdgnzarjrxdp18kv5d3nvo2xbwn,Warung Kudeta 1945,Warung makan dengan konsep khas dan menyajikan hidangan khas sejarah tahun 1945.,Food & Beverage,Waralaba,,0812 6160 1466,,2018.0,The Aroma Group.,,,,,,,,905,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
180,https://klikfranchise.com/services/franchisedankemitraan/detail/1mdqrxgloganpdkalbwv73kqnym5j0pwebx29zvrz6yye841nn,Waroeng Mee,Warung makan yang menawarkan berbagai hidangan mie dari berbagai daerah.,Food & Beverage,Waralaba,700000000.0,,waroeng.mee@gmail.com,,,,,,,,,,914,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
181,https://klikfranchise.com/services/franchisedankemitraan/detail/1mgvjqyo1xk7nwa3w5v48zjr7x6zdlbrkynqbegxo9elamppdb,Soto Gebrak Cak Anton,Warung makan yang terkenal dengan hidangan soto gebrak khas Cak Anton.,Food & Beverage,Waralaba,,021 5251 975,,,,,,,,,,,956,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
182,https://klikfranchise.com/services/franchisedankemitraan/detail/1mxpj8ljavlww1amkke90rvp9nngqg5bodyxzeody32n6zrq7p,Steaknation,Restoran yang mengkhususkan diri dalam hidangan steak dengan berbagai varian.,Food & Beverage,Waralaba,35000000.0,0813 3313 3647,Peloporbaksosteak@yahoo.com,,CV. PELAPOR BAKSO STEAK INDONESIA.,,,,,,,,616,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
183,https://klikfranchise.com/services/franchisedankemitraan/detail/1qk1nz3ybzdobdqpgmypwgav91v7xj9ee6lxa2o8ml0rrn4jko,Upsolute Coffee,Warung kopi yang menawarkan kopi berkualitas tinggi dengan konsep dan layanan yang ditingkatkan.,Food & Beverage,Waralaba,135000000.0,0898 9609 889,upsolutecoffee@gmail.com,2018.0,PT. Mamindo Sukses Bersama.,,,,,,,,897,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
184,https://klikfranchise.com/services/franchisedankemitraan/detail/1zqa6regydjdebnqvonkkm45m15mlr1bw7p28xy39pj0ovalgl,Warteg Kharisma Bahari,Warung tegal dengan konsep dan layanan yang menciptakan pengalaman makan yang nyaman dan bersahabat.,Food & Beverage,Waralaba,140000000.0,87889530004,Groupwkb@gmail.com,,Warteg Kharisma Bahari Group.,,,,,,,,967,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
185,https://klikfranchise.com/services/franchisedankemitraan/detail/27xkn3ovbpbygo5kqjymwr4wmyw1lzdde6n98mj2rzvqle0apr,Tokyo Ramen,Restoran ramen Jepang yang menawarkan berbagai jenis ramen.,Food & Beverage,Waralaba,10000000.0,0857 2502 3741,tokyoramenindonesia@gmail.com,2009.0,,,,,,,,,611,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
186,https://klikfranchise.com/services/franchisedankemitraan/detail/2keqnlwb5j2y0wd37zox4yzvwqjp9qegv1rgmr6dmkabaxnolg,Zuper Thai Tea,"Menawarkan minuman Thai tea dengan variasi rasa yang beragam, mungkin dengan tambahan unik yang membuatnya ""zuper.""",Food & Beverage,Waralaba,2999000.0,0822 3163 9886,,2021.0,,,,,,,,,492,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
187,https://klikfranchise.com/services/franchisedankemitraan/detail/2km8epbqmrv9bkazgw0g43ajeo7enlqo5ddp2vy1jxn6xyozw6,Travel Coffee,Warung kopi dengan konsep yang terkait dengan tema perjalanan atau traveling.,Food & Beverage,Waralaba,,081 7723 036,cipta.wisata@yahoo.co.od,,PT.Cipta Wisata Mandiri.,,,,,,,,895,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
188,https://klikfranchise.com/services/franchisedankemitraan/detail/2lqjjpe84x5qznvxzwpg0rkrv1v3owk6dobgne1ydb72m9lyag,The Bizztro,Tempat makan atau bisnis kuliner dengan sentuhan bisnis atau profesional.,Food & Beverage,Waralaba,,027 1669 977,,,PT. Choice Plus Indonesia.,,,,,,,,704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
189,https://klikfranchise.com/services/franchisedankemitraan/detail/2o3q0q7yjyxklprep1znbvmd6m4ndazm2elw6gj5b8wax9rvgy,Takoyaki Yakinenak,Tempat yang menawarkan takoyaki dengan cita rasa yang lezat atau enak.,Food & Beverage,Waralaba,7000000.0,081 665 7296,Noormans1965@gmail.com,2005.0,CV. Budiman Guna Utama.,,,,,,,,750,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
190,https://klikfranchise.com/services/franchisedankemitraan/detail/2orp0lxvmnqlmgqby9bn7r8e7do3vp6ykaxzeajww4g2d5kzdw,Synergi Kinetics,Restoran dengan konsep menyajikan hidangan yang bersinergi dan dinamis.,Food & Beverage,Waralaba,40000000.0,021 5750 420,,2008.0,,,,,,,,,610,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
191,https://klikfranchise.com/services/franchisedankemitraan/detail/2orp0lxvmnqlmgqby9bn7r8e7do3vp6ykaxzeajww4g2d5kzdw,Yakitori Box,Menyajikan hidangan yakitori (panggangan ayam) dengan berbagai varian rasa dan saus yang lezat.,Food & Beverage,Waralaba,40000000.0,0813 8896 0719,yakitoribox.official@gmail.com,2017.0,PT robert group abadi.,,,,,,,,511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
192,https://klikfranchise.com/services/franchisedankemitraan/detail/2rx7jmd841qkqnebpwjoad3vp690ylomgw5pl2zae6zrgynkx7,Yourthai Tea,Franchise minuman Thai tea dengan konsep yang menonjolkan rasa otentik dan kualitas bahan baku terbaik.,Food & Beverage,Waralaba,15000000.0,0857 3097 3550,info@yourthaitea.com,2017.0,,,,,,,,,240,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
193,https://klikfranchise.com/services/franchisedankemitraan/detail/2wol5b7wdjr8ny4ejxrpgvbq7no1lqyadmemznk29z0gv63kx3,Serabi Solo D Java,Warung makan yang mengkhususkan diri dalam menyajikan serabi khas Solo dengan cita rasa autentik.,Food & Beverage,Waralaba,7500000.0,0813 8625 0100,info@serabienak.com,2010.0,,,,,,,,,945,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
194,https://klikfranchise.com/services/franchisedankemitraan/detail/30w2yka93nel1xynjkom6vzmvlzo7lw4r5xeajbp8dqdvqgbg5,Wellfarm,"Bisnis yang bergerak di bidang pertanian atau kesehatan, mungkin menawarkan produk-produk organik atau suplemen.",Food & Beverage,Kemitraan,11000000.0,0878 6778 3328,wellfarm.id@gmail.com,2021.0,PT Galery Investama Semesta.,,,,,,,,136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
