franchise_href,franchise_id,franchise_name,description,franchise_category,franchise_type,costs,total_outlets,website_url,phone_number,email_address,year_established,company_name,company_address,net_profits_per_month,license_duration_in_years,royalty_fees_per_month,return_of_investments,logo_image_url,image_url
https://klikfranchise.com/services/franchisedankemitraan/detail/4vjd1bwjpwrl7ka03ypxnqyzgear6zoo5lb2dgmx4gk8enve9d,204,Steak On The Street Cafe,Restoran yang menyajikan hidangan steak dengan konsep yang santai.,Kuliner,Waralaba,3667000,,,082114312826,steakonthestreet1@gmail.com,2018,CV. Saudagar Langit.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/4x9eddg5nvzvylya2qm4mpnavdqjxw0wzbrek8bp731kjglo6w,205,SMES JUICE,Warung minuman yang menawarkan berbagai jenis jus segar.,Kuliner,Waralaba,55000000,,,08156023535,santos_edo@yahoo.com,2004,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/57dr0plx6zmqee5zlvkbxjnnzygrg39apokow1bmajd2y4yq8x,206,YOOMA BOBA,Franchise minuman boba yang menawarkan berbagai varian minuman boba yang lezat dan inovatif.,Kuliner,Waralaba,30000000,,,082124307575,abragroup.id@gmail.com,2021,CV ABRA GROUP INDONESIA.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/5azmkdgbqkn8vpz3qore9p6w9n2vjow71nrdyj0xgmlxbyle5g,207,Sultan Pisang Goreng,Warung makan yang terkenal dengan pisang goreng khas Sultan dengan cita rasa yang lezat.,Kuliner,Waralaba,1899000,,https://pisanggorengsultan.business.site/,081802599000,,2021,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/5dp2vw5xa4vez1jrr8l7nag0oamyxz9kyqbkpngoj6deolqbmj,208,Yokobana Fried Chicken,"Fried chicken dengan cita rasa khas Yokobana, mungkin dengan bumbu atau resep yang memberikan sentuhan Jepang pada hidangan.",Kuliner,Waralaba,75000000,,http://www.yokobana.com,081319064030,,2021,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/5eojon0ra714rmkdjz3q26lbnkwkvwydvxbnpgmqlg98aepy5o,209,Suga Boba Indonesia,Franchise minuman boba yang menawarkan berbagai varian minuman boba dengan cita rasa yang unik.,Kuliner,Waralaba,35000000,,http://www.sugaboba.id,085735300400,sugaboba.id@gmail.com,2020,CV. Startup International.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/5l6beobanywmvq47drml8yjweovzeg0pr325xxad9opkzqgkjw,210,Sobat Haus,Warung makan dengan konsep yang ramah dan menyajikan hidangan yang lezat.,Kuliner,Waralaba,14900000,,,082134198296,sobathaus.official@gmail.com,2019,CV.Saudagar Langit.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/64epqd6j2rr0eyyzaxpwkomzr85nnla1w9vojd7kg8m3vlbxqd,211,The Parfum Bar,Toko yang menawarkan berbagai jenis parfum.,Kesehatan & Kecantikan,Waralaba,5000000,,,085867942389,pineleaf.indo@1gmail.com,2018,CV. Pineleaf Indonesia.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/64yq2wj63er0zpxygqewkanbqqb9av1bdomng57lvomxdrzl8g,212,Tentang Dia,Nama yang mungkin terkait dengan tempat makan atau kafe dengan tema tentang seseorang.,Kuliner,Waralaba,3700000,,http://tentangdiacoklat.com,082298344457,tentangdiaindonesia@outlook.com,2020,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/65mewb6oqlm13xjgrvpn8v2x4apyzyazewo9dajl07rk4nkbqr,213,Senada Cokelat,Warung makan yang menawarkan berbagai hidangan dengan menggunakan cokelat sebagai bahan utama.,Kuliner,Waralaba,2379000,,,081213688482,senadacokelat@gmail.com,2019,Wonderkid Group.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/6al5e879qbgepo3b4kwg0dva4gvnkjrz6qwynzrjpomdmx2xyk,214,Time Zone,Pusat hiburan atau tempat bermain yang menawarkan permainan arkade dan lainnya.,Hobi & Hiburan,Waralaba,1200000,,,02146826505,,1978,PT Matahari Graha Fantasi.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/6gdl7xqnypqkjvdn8ma2pevx4mzjbrze5ay9g4rwbw1kom60l0,215,Waroeng Oversize,"Warung makan yang menawarkan hidangan dengan porsi besar atau ""oversize,"" memberikan nilai tambah untuk pelanggan.",Kuliner,Waralaba,150000000,,,085231557856,oversize.semarang@gmail.com,2016,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/6kqrbjx3vmwdazo5ygo0wk8prdvrbqpm4yxnldl76eg29e1njo,216,Si.Nasi,Warung makan yang menawarkan berbagai hidangan nasi.,Kuliner,Waralaba,35000000,,,081219376661,,,Kawan Kuliner Group.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/6obx7zynlv6wrog9m24bv5qqjp3pk8ypjddnze0jaga1wmrkld,217,Umbo Stick,"Bisnis yang menawarkan produk atau layanan dengan konsep stick atau batang, mungkin dalam berbagai variasi.",Kuliner,Kemitraan,6000000,,,0315923386,,,CV Paramuda agro Nusantara.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/6qn7m8dplevjn9jwpmoqdr25wdzxkay60rlyawg1kg4zbeob3g,218,Wani Klimis Barbershop,"Barbershop yang menonjolkan konsep yang berani dan klimis, menawarkan layanan potong rambut dan perawatan lainnya.",Kesehatan & Kecantikan,Waralaba,75000000,,,085640663600,,2014,CV Pram Glory.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/6yv9jxm536ek87mdzoaqoj1anogenwgrp04vbqbxlz2dwplrkl,219,SOSIS NDOWER INDONESIA,Warung makan yang menawarkan berbagai varian sosis dengan citarasa khas Indonesia.,Kuliner,Waralaba,4000000,,,081936447740,Marketingsosisndower@gmail.com,2019,PENTOL NDOWER GROUP.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/71agxrlenao0wv3n62xjdjybjkvqrm8mqkwbkg74ezzp5pd9ln,220,Tahu Bule,Warung makan yang menawarkan tahu dengan berbagai varian dan citarasa khas Indonesia.,Kuliner,Waralaba,5000000,,,02291930550,,,CV HWK Media Utama.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/7bzz1lvlr2rqyp0ojae56jbwqxmk8xmwao9epyn3dgkdqn4x7y,221,The Lieza Skin Care,Tempat yang menawarkan layanan perawatan kulit atau produk perawatan kulit.,Kesehatan & Kecantikan,Waralaba,80000000,,,02142885155,,,PT. Ilham Malindo.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/7nojexvqglwe7rpyldmkamdbwv9q6r15kbyv2g0on4zj8apz3a,222,Teh Cap Poci,Tempat yang menyajikan teh dengan gaya tradisional menggunakan cap poci.,Kuliner,Waralaba,5000000,,http://www.gunungslamat.com,02122631372,info@gunungslamat.com,1950,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/8apm4mlq708zwkvv5eoy9exbjwzplyragd623n1xbjnkrwgjdw,223,Tentang Kita Toast,Tempat makan atau kafe dengan tema tentang kisah atau cerita.,Kuliner,Waralaba,3799000,,,087839009480,mommilkexpress@gmail.com,2020,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/8da7qjbw3mkdz8lpoyo4pxe5br5gln1vmr6q2gnr0ajybkexw1,224,Vecto Solution,Perusahaan yang menyediakan solusi teknologi atau IT dengan fokus pada pengembangan perangkat lunak.,Teknologi,Kemitraan,43000000,,http://www.vectosolution.com,08127712367,vectosolution@yahoo.com,2009,PT. VECTOKIL.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/8jp8mvrxlmz0avqeyzrod53lrgabkxgo4w1dk6webn9jpg27nv,225,Texas Chicken,Rantai restoran yang terkenal dengan ayam goreng.,Kuliner,Waralaba,1290870000,,http://www.texaschicken.co.id/,,,1952,PT.Cipta Selera Murni.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/8n8gjyrboepxlz60e3m7w5aqnejwamxb9vkzvqdpo4lyk1rg21,226,Taruna Nusantara Motor,Bisnis atau dealer sepeda motor dengan nama yang mencerminkan identitas nasional.,Otomotif,Waralaba,50000000,,,0281621505,,1998,Dian Automach.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/8rb9yweg423bjzvk5m1mkdor5ngyaxljn8zwoaq6qv7pne0dlb,227,Susu Ninja,Warung makan yang menawarkan berbagai jenis minuman susu.,Kuliner,Waralaba,2000000,,,081646808380,,2021,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/8w3o0dpq82xvbl9kbrn7yerqv2qz4gemaw6ok1dvpyxjazg5lo,228,Taman Sari Royal Heritage Spa,Spa yang menawarkan layanan kecantikan dengan sentuhan budaya atau warisan.,Kesehatan & Kecantikan,Waralaba,150000000,15,https://tsrh.tamansariroyalheritagespa.com/franchise/,0213143585,spa@mustikaratu.co.id,1996,Group Mustika Ratu.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/8wjgzg86mydowlbr2pl9xedjrzjyk30oe7qaknavnq1b4prv5z,229,Top Voucher Hotel,Platform atau bisnis yang menawarkan voucher hotel dengan penawaran khusus.,Logistik,Waralaba,7500000,,,0318662785,,2006,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/937zxybkga4nlw2dmran1odv2p5xqbp9revkw8q0zlyomjjg6z,230,Street Sushi,Warung makan yang menawarkan berbagai jenis sushi dengan konsep yang khas jalanan.,Kuliner,Waralaba,,,http://streetsushiindonesia.com,082125951133,info@stretsushiindonesia.com,2013,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/99ovwpdmbxal1ndwyepgm420edk6zq7jnr5jz3egkrxalyoqb5,231,Topcoat,Bisnis atau layanan yang berkaitan dengan lapisan atau pelapisan (seperti pelapisan cat mobil).,Otomotif,Kemitraan,250000000,,http://www.topcoating.com,02129438375,info@topcoating.com,2018,MAKKO Group.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/9exjqxrbz56qw1nkylolm3anz9rg7pb4y0odmgzw9jekdvp82l,232,Yago Chicken,"Fried chicken dengan cita rasa unik dan bumbu yang khas Yago, mungkin dengan pengaruh dan inspirasi dari berbagai daerah.",Kuliner,Waralaba,1000000,,,02121260001,,2019,CV. Berkah Anuegrah Sentosa.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/9jer9zapvgjobve7y4lbxky8p3lm51dkw36orxn2qaq0wndgzq,233,Shake A Shake,Warung minuman yang menawarkan berbagai jenis minuman dengan metode pengocokan khas.,Kuliner,Waralaba,140000000,,,08889222355,,2020,PT. Sumber Kuliner Cipta Kreasindo.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/9pkvbn9pr74wjlma6m8dkdeba7znyo25yej0gaxxqwlg3o1vra,234,Teh Sofia,Tempat yang menawarkan teh dengan tema Sofia atau suasana yang elegan.,Kuliner,Waralaba,5000000,,,0318792341,,,Tofuku Mitra Indonesia.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/9rpdzb9pr56kwydngvqgzmm0npknyevjewx2lajoao7483qb1m,235,Ultra Disc,Bisnis yang menawarkan berbagai produk atau layanan berbasis digital atau disc (diskon).,Hobi & Hiburan,Kemitraan,60000000,115,,0213443223,,2001,PT. Ultra Disc.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/9vw9n3ry58jzjl0lnqkd1xdqngb7av4moawpozbmkxye2peg63,236,Waffelicious,Warung yang menawarkan variasi waffle dengan berbagai pilihan rasa dan topping.,Kuliner,Waralaba,45000000,,,081225811888,hendytanaka@gmail.com,2011,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/9w293qmjvxylr0z1d5rleyxgqd4bkd6nbpzqkn7avjweom8gow,237,Ummi Klin laundry & Dry Clean,Layanan laundry dan dry cleaning dengan konsep yang menekankan kebersihan dan kualitas pelayanan.,Jasa Kebersihan,Waralaba,15000000,,,02193710483,,,CV Ummi Bizz Center.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/aeyrowjbmxgn6bk2z41gj9pww1p05rk3lqxdeadvmn8qya7lzj,238,Tastea,Kafe atau gerai minuman dengan fokus pada berbagai rasa teh.,Kuliner,Waralaba,,,,02192296689,,2001,CV Indra Loka.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/ag8q9x0g3kljvnbrom6wjbaxm9x12eezlorzknya7m5yd4dwpx,239,Yopie Salon,"Salon kecantikan yang menawarkan berbagai layanan perawatan rambut dan kecantikan, menciptakan pengalaman kecantikan yang penuh perhatian.",Kesehatan & Kecantikan,Waralaba,100000000,105,https://website845270909690842031018beautysalon.business.site/,0216392057,,2010,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/aky5edgzgoqdm0rnbzojyxnvlym1xjeqa7pp6rka9llw8bw32n,240,Skak Pentol,Warung makan yang menawarkan berbagai jenis makanan dengan bahan dasar pentol.,Kuliner,Waralaba,5300000,,https://skakfood.com,08112827165,cs.skakfood@gmail.com,2018,Skak Food.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/almr1wxoyvonam7jey5zqkj3rv3qkdlb624ab9pdpvrwzeg80v,241,Wafel & Ice Cream Wafle,Warung yang menawarkan waffle dan es krim waffle dengan berbagai pilihan rasa yang lezat.,Kuliner,Waralaba,2799000,,,087719896899,,2021,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/aog5yxjeo26941nkg0evbmabzqzjx3mzppd8dqvqrkwwlyal7r,242,Tahu Bro,Warung makan yang menawarkan tahu dengan berbagai varian dan citarasa khas Indonesia.,Kuliner,Waralaba,5900000,,,082133401525,narayaindo.ni@gmail12.com,2019,NARAYA.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/awdg51yer40ev3xj2kjbo9pvjgmzzmnyl7gaobn8dlq6xkapw1,243,Yobana Fried Chicken,"Fried chicken dengan cita rasa unik dan bumbu yang khas Yobana, memberikan variasi pada hidangan ayam goreng.",Kuliner,Waralaba,13500000,,http://yobanafriedchicken.weebly.com,081806357470,,2008,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/awymogv375xnml8yrqwpzje06d9vq2px4klzbe1odgk6rdnbap,244,Wasree Wet Cleaning System,Layanan pembersihan dan laundry yang mungkin menggunakan sistem basah (wet cleaning) yang ramah lingkungan.,Jasa Kebersihan,Kemitraan,500000000,,,0318547827,,2011,PT. Apelindo Lintas Cakrawala.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/ayeodkb52z083dgvp9ylwzxrbnrv64wmpon1xrgnajjlqke7a3,245,Siomay Echo,Warung makan yang menawarkan berbagai jenis siomay dengan konsep yang khas.,Kuliner,Waralaba,7500000,,,02171520652,,,CV Selaras.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/b4azna72q3zmldowxvwnp1kezg8g09gjedrlkbr6bjmo5xvyym,246,Warunk Upnormal,"Warung kopi dan makanan yang menawarkan konsep yang unik dan tidak biasa, menciptakan pengalaman makan yang berbeda.",Kuliner,Waralaba,3000000000,,https://www.warunkupnormal.com/,081222277800,kemitraan@citarasaprima.com,2014,PT Citarasaprima Indonesia Berjaya (CRP).,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/b4xbjjodmz3exywpak7yqvkebvew1b2gglravqmrozp089n6da,247,Steak KQ5 Halalan Thaiyyiban,Warung makan yang menawarkan berbagai jenis steak dengan konsep halal dan cita rasa Thailand.,Kuliner,Waralaba,50000000,2,,0617879061,,2003,PT. Sarana Bakar Digdaya.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/b7dk3g2paqzwg5zrjv6jlkrxw40nnb1mbeyeaxvmlp4ow9o8dr,248,Tahu Brintiik,Tempat yang menyajikan tahu dengan sentuhan brintik atau kelezatan yang khas.,Kuliner,Waralaba,40000000,,,02292408440,,2007,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/b9ogq2zmlpxrlx07prevmk3w6rw46qwebjnya8zvdd5gybkaov,249,Sinergi Selaras Wah,Layanan atau bisnis yang mungkin menawarkan solusi atau konsultasi di berbagai bidang.,Otomotif,Kemitraan,,,,02271011181,,,CV. Sinergi Selaras.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/bdadmvj37kr984xlgpko5bqaamawvboqemnyw2lzpxz6ge1yrn,250,Wagelasei,Warung yang menawarkan produk atau makanan dengan konsep waffle dan variasi rasa yang inovatif.,Kuliner,Waralaba,25000000,,,081388960719,wagelasei.official@gmail.com,2017,PT robert group abadi.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/be20b71gplkrn89xy3zjkr4znmaxop6l5qqdvaywvmjdogenwa,251,TOPER CREPES,Tempat yang menyajikan crepes dengan berbagai pilihan isian.,Kuliner,Waralaba,7000000,,,089510136011,topercrepes@gmail.com,2007,MATHENA GROUP.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/bgxlpy0bm3rq17e9rv5apdwnq0jdoovekgbzx2knazwjm8l6qz,252,Toshiaki Ramen House,Warung makan yang menawarkan hidangan ramen dengan cita rasa otentik dan variasi isian yang lezat.,Kuliner,Waralaba,25000000,,,08111815782,ernitoshiaki7@gmail.com,2015,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/bjv0gdjmkm7naqw26l1daoebw05ypzp3xbz84k9gwnqorlyerm,253,Wake Up Coffee,"Franchise kopi atau kafe dengan konsep yang menonjolkan semangat dan keceriaan, menciptakan pengalaman kopi yang menyenangkan.",Kuliner,Waralaba,650000000,,,0216309603,info@wakeupindonesia.com,2013,PT. Solomon Utama.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/bl9okqxmbzap67z3wmnxl4nkqzrabj0pqrjeev5dgwd21gvoyn,254,Wong Solo,"Franchise yang mungkin menawarkan hidangan khas Solo, mencakup berbagai variasi kuliner Indonesia yang lezat dan otentik.",Kuliner,Waralaba,65000000,,,0217879061,,1992,PT. Sarana Bakar Digdaya.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/blgebw6mrvojppvnrdq5kejnp0nm29yz30ayax71dwzgbxko41,255,Waroenk Ramen,Warung makan yang mungkin menawarkan hidangan ramen dengan berbagai variasi rasa dan isian.,Kuliner,Waralaba,300000000,,http://waroenkramen.com,081387040622,waroenkramen@gmail.com,2014,CV. Waroenk Ramen Group.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/bma7kedb1498z5gwjrykovpxvpwdbzlrgx2qonvelapm30y6qa,256,Soto Suroboyoan Haji Wasdi,Warung makan yang menawarkan hidangan soto khas Suroboyo dengan cita rasa yang autentik.,Kuliner,Waralaba,4000000,,,0214894661,,,Soto Suroboyoan Haji Wasdi.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/bpklje9o3rwmwglokmzp7b4zzjzvdx0rdn18yqj6naaqy2gebo,257,Zeger! Indonesia,"Franchise yang menawarkan produk atau layanan dengan konsep energi dan semangat yang tinggi, menciptakan pengalaman berbeda.",Kuliner,Waralaba,35000000,,,081333653444,zeger.indonesia@gmail.com,2018,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/bvjwbvql13b8aw0adkezo9py4w5pkqo74gmznxgnjmylrdre2e,258,Sop Buah Es Krimku,Warung makan yang menawarkan sop buah dan es krim dengan berbagai variasi rasa.,Kuliner,Waralaba,7500000,,,085706575973,fik_ram_si@yahoo.com,2014,Fina Home Industri.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/bxjbqeda6ao2jnr0o47g518pvezrwlmnkvdxkpglbeqym3y9wg,259,Sicepat Express,Layanan kurir atau pengiriman barang yang menawarkan kecepatan dalam pengiriman.,Logistik,Waralaba,1500000,,https://www.sicepat.com,02150200050,support.custamer.care@sicepat.com,2014,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/byr3pekj18wkgonyavj6lv5bg8rmd7b0xqa9eopmndg4wqxl2w,260,Sure Caffe,Warung kopi atau kafe yang menawarkan berbagai jenis minuman kopi dan makanan ringan.,Kuliner,Waralaba,14000000,,,082138804988,,2020,Sandi Group.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/d0g9o675jnbrmky14lozjympakxqxalre3bndwdeqvkav28wgk,261,The Turkish Kebab,Tempat yang menyajikan hidangan kebab khas Turki.,Kuliner,Waralaba,19900000,,,081215507040,theturkishkebab@yahoo.com,2009,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/d4enk29wrvb1kwlyjpg5qmqzwlavx6nbmylore8pj7ga0d3odj,262,Tahu Puk Puk,Tempat yang menyajikan tahu dengan metode pengolahan atau penyajian yang khas.,Kuliner,Waralaba,3300000,,http://tahupukpuk.com/,0282149828885,tahupukpukindo@gmail.com,2014,Tahupukpuk Factory.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/d6vqrd7qo2xmwjywla453xzbozj8eorbpvaz1kdnnplk0y9ggz,263,ZAP Clinic,"Klinik kecantikan yang menawarkan berbagai layanan perawatan kecantikan, mungkin dengan teknologi terkini.",Kesehatan & Kecantikan,Waralaba,,,http://www.zap.co.id,081398646177,,2013,ZAP Group.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/dabq8gqg15myplw7onjjrzylmo0rd9ewa6k24eoxdvbmkxznp1,264,Zahfy Kebab,"Franchise kebab yang menonjolkan keunikan dalam penyajian dan bumbu, menciptakan pengalaman kebab yang istimewa.",Kuliner,Waralaba,30000000,,,02133081603,,,Zahfy Kebab.,,,,,,,
